env,algorithm,run,trial,mc_mean,mc_stddev,cvar_regret,optimal_action_hit,catastrophic_count
risky_shortcut_gridworld,PATSO,0,2000,-100.605,2.0493840231571712,0,1,200
risky_shortcut_gridworld,PATSO,0,3000,-100.48,1.3961900779150198,0,1,200
risky_shortcut_gridworld,PATSO,0,4000,-100.45999999999999,1.5395620339178961,0,1,200
risky_shortcut_gridworld,PATSO,0,5000,-99.724999999999994,10.239316039893712,0,1,199
risky_shortcut_gridworld,PATSO,0,6000,-100.595,2.4124832386742985,0,1,200
risky_shortcut_gridworld,PATSO,0,7000,-100.465,1.3667902464860699,0,1,200
risky_shortcut_gridworld,PATSO,0,8000,-99.739999999999995,9.8512759676579034,0,1,199
risky_shortcut_gridworld,PATSO,0,9000,-99.734999999999999,10.267515981098359,0,1,199
risky_shortcut_gridworld,PATSO,0,10000,-100.45999999999999,1.9945654808219326,0,1,200
risky_shortcut_gridworld,PATSO,0,11000,-100.465,1.591047504257501,0,1,200
risky_shortcut_gridworld,PATSO,0,12000,-100.455,1.2791230507243891,0,1,200
risky_shortcut_gridworld,PATSO,0,13000,-100.47499999999999,1.5463931124689643,0,1,200
risky_shortcut_gridworld,PATSO,0,14000,-100.58,1.9730852304533555,0,1,200
risky_shortcut_gridworld,PATSO,0,15000,-100.47499999999999,1.5366134531893845,0,1,200
risky_shortcut_gridworld,PATSO,0,16000,-100.47499999999999,1.6006829572555064,0,1,200
risky_shortcut_gridworld,PATSO,0,17000,-100.48,1.6923119091910783,0,1,200
risky_shortcut_gridworld,PATSO,0,18000,-100.56999999999999,2.220303750327548,0,1,200
risky_shortcut_gridworld,PATSO,0,19000,-100.52,2.0593212522820488,0,1,200
risky_shortcut_gridworld,PATSO,0,20000,-100.44,1.4958569248756697,0,1,200
risky_shortcut_gridworld,PATSO,0,21000,-99.834999999999994,9.6192737322356408,0,1,199
risky_shortcut_gridworld,PATSO,0,22000,-100.495,2.3744822233795935,0,1,200
risky_shortcut_gridworld,PATSO,0,23000,-100.505,2.0667200241666706,0,1,200
risky_shortcut_gridworld,PATSO,0,24000,-99.719999999999999,9.6226073838809967,0,1,199
risky_shortcut_gridworld,PATSO,0,25000,-100.52,2.0835802198771516,0,1,200
risky_shortcut_gridworld,PATSO,0,26000,-100.435,1.5805905009389059,0,1,200
risky_shortcut_gridworld,PATSO,0,27000,-100.435,1.4055793347697088,0,1,200
risky_shortcut_gridworld,PATSO,0,28000,-100.495,1.8512456759608713,0,1,200
risky_shortcut_gridworld,PATSO,0,29000,-100.53,2.0469612236816483,0,1,200
risky_shortcut_gridworld,PATSO,0,30000,-100.45,1.3252476776192363,0,1,200
risky_shortcut_gridworld,PATSO,1,1000,-102.37,11.053688076859364,1.0123987586878371,0,199
